,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed,Magnitude,Score,Count,IsMixed
1393,2,4,267,0,1,2,0,0,2,2,3,3,3,1,1,0,41327,0,2.0,1,0.7,0.1,3,0
1394,2,7,265,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,5.0,2,1.2,0.2,1258,0
1395,2,22,266,0,2,2,3,0,2,1,1,1,1,1,1,0,41326,0,3.0,4,1.1,0.2,3634,0
1396,1,6,307,0,1,2,5,7,1,1,1,1,2,1,1,0,41326,0,3.0,4,0.5,0.2,5927,1
1397,1,3,307,0,3,1,7,0,2,2,1,1,2,1,2,0,41326,0,2.0,3,1.7,0.3,5927,1
1398,2,3,266,0,2,1,3,4,1,1,2,2,2,1,1,0,41401,0,5.0,2,4.8,0.2,3634,0
1399,2,10,266,0,1,2,7,0,2,1,2,1,1,1,1,5,41326,0,3.0,1,2.8,0.2,3634,0
1400,1,1,213,307,2,1,2,7,2,1,2,1,2,1,1,100,41326,0,6.0,3,1.3,0.0,89,1
1401,1,4,103,307,1,1,2,0,2,1,1,2,2,1,1,0,41326,0,5.0,2,2.5,0.2,98,1
1402,2,5,266,0,3,6,7,0,1,1,1,1,1,1,2,0,41401,0,5.0,4,0.1,-0.1,3634,0
1403,2,3,247,292,1,6,0,0,2,1,2,1,2,1,1,150,41326,0,1.0,1,0.1,0.1,71,1
1404,1,1,307,0,3,1,2,4,1,1,2,2,2,1,17,0,41326,0,3.0,2,1.0,0.0,5927,1
1405,2,4,303,0,2,1,4,5,2,1,2,2,2,1,1,0,41326,0,1.0,4,0.3,-0.3,42,0
1406,1,2,307,0,1,1,2,7,2,1,2,1,2,1,1,0,41327,0,3.0,1,1.0,0.1,5927,1
1407,2,24,266,0,1,5,7,0,2,1,2,1,2,2,1,0,41326,0,6.0,4,3.6,0.2,3634,0
1408,1,3,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41336,0,1.0,4,1.6,0.2,5927,1
1409,1,7,109,0,2,3,0,0,3,3,3,1,2,2,1,0,41326,0,3.0,2,0.7,0.3,151,0
1410,2,1,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,7.0,3,4.3,0.3,3634,0
1411,2,8,299,0,1,1,2,0,1,1,1,1,1,1,1,0,41326,0,2.0,3,2.3,0.4,342,0
1412,1,2,307,0,3,1,4,7,2,1,2,2,2,1,3,0,41401,0,2.0,3,0.4,0.0,5927,1
1413,2,6,265,0,2,3,4,5,2,2,2,2,3,1,2,50,41401,0,0.0,4,3.7,0.1,1258,0
1414,2,2,266,0,1,1,5,0,2,1,2,2,2,2,1,0,41326,0,1.0,4,0.5,-0.5,3634,0
1415,2,1,266,266,2,1,2,7,1,1,2,2,2,1,1,50,41326,0,5.0,2,0.0,0.0,3634,1
1416,1,4,307,218,2,3,7,0,1,1,1,1,3,1,1,0,41401,0,4.0,1,4.0,0.3,5927,1
1417,1,3,307,76,2,1,6,7,3,1,1,1,1,1,1,0,41326,0,1.0,2,1.7,0.8,5927,1
1418,2,12,266,0,1,2,5,0,2,2,2,2,2,3,1,0,41401,0,3.0,4,1.9,0.0,3634,0
1419,1,3,307,0,3,2,3,0,2,1,1,1,2,1,3,0,41326,0,3.0,4,1.0,0.2,5927,1
1420,1,2,307,0,1,5,0,0,2,2,1,1,2,1,1,0,41326,0,9.0,3,1.7,0.4,5927,1
1421,2,2,265,0,2,1,7,0,1,2,2,2,2,1,1,0,41326,0,3.0,1,1.8,0.9,1258,0
1422,2,3,265,264,3,1,2,7,3,2,1,1,2,1,6,0,41327,0,4.0,4,2.4,0.3,1258,1
1423,1,24,307,0,2,5,0,0,2,1,1,1,1,1,1,80,41326,0,3.0,3,0.9,0.9,5927,1
1424,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,2.0,1,2.0,0.3,5927,1
1425,2,2,266,254,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,4.0,1,1.4,0.7,3634,1
1426,1,24,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41401,0,1.0,2,2.8,0.7,5927,1
1427,1,6,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41327,0,1.0,4,1.6,0.0,5927,1
1428,2,8,266,0,1,3,0,0,2,1,2,1,1,1,1,0,41326,0,3.0,2,3.4,0.4,3634,0
1429,2,72,264,265,2,1,2,6,2,2,3,3,3,1,1,0,41326,0,5.0,2,2.7,0.0,296,1
1430,2,16,247,0,2,6,0,0,2,2,2,1,2,1,2,100,41326,0,2.0,2,0.8,0.8,71,0
1431,1,12,213,307,2,2,3,0,1,2,3,3,3,1,1,0,41326,0,5.0,0,2.1,0.5,89,1
1432,2,1,299,266,3,1,2,7,1,2,2,1,2,1,3,0,41326,0,3.0,3,0.2,0.2,342,1
1433,1,60,141,0,2,3,4,0,3,1,3,3,3,1,1,0,41326,0,2.0,3,0.6,0.1,205,0
1434,1,3,307,0,1,4,7,0,2,1,2,2,2,1,1,0,41401,0,2.0,3,1.0,0.3,5927,1
1435,1,4,179,0,2,2,0,0,2,1,1,1,2,1,1,400,41401,0,6.0,3,3.1,0.3,167,0
1436,1,4,307,0,2,5,0,0,2,2,2,2,2,1,1,0,41326,0,2.0,4,0.9,0.9,5927,1
1437,1,3,307,0,2,2,7,0,3,1,3,3,2,1,1,0,41326,0,2.0,3,1.2,0.3,5927,1
1438,2,3,265,0,2,2,3,7,1,2,1,1,2,2,1,0,41326,0,4.0,4,4.9,0.5,1258,0
1439,2,12,266,0,1,4,0,0,2,1,1,1,1,1,2,0,41326,0,5.0,4,4.7,0.4,3634,0
1440,1,1,307,0,3,2,5,7,2,1,2,1,2,1,2,0,41326,0,23.0,2,4.4,0.1,5927,1
1441,1,4,307,0,2,2,0,0,2,1,2,1,2,1,1,80,41326,0,1.0,1,0.8,0.8,5927,1
1442,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,4,1.4,0.4,5927,1
1443,1,1,307,0,3,1,2,0,2,1,1,1,2,1,4,0,41326,0,6.0,4,2.8,0.3,5927,1
1444,1,21,189,307,2,2,5,7,2,1,2,2,2,1,1,0,41326,0,1.0,0,0.9,0.9,88,1
1445,1,2,307,0,3,1,2,7,2,2,2,2,2,1,3,0,41401,0,1.0,3,2.4,0.2,5927,1
1446,2,2,242,0,1,5,7,0,2,3,1,1,2,1,1,400,41326,1,14.0,3,8.3,0.4,17,0
1447,1,12,307,0,2,5,7,0,2,1,2,2,1,1,1,0,41336,0,1.0,4,1.7,0.4,5927,1
1448,1,30,218,307,1,2,7,0,2,2,1,1,1,1,1,0,41326,0,4.0,4,4.6,0.4,162,1
1449,1,2,307,0,3,5,7,0,2,1,1,1,2,1,3,0,41326,0,11.0,3,1.3,0.0,5927,1
1450,1,18,76,307,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,3.0,4,4.1,0.6,39,1
1451,1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,20,41327,0,1.0,3,0.2,0.0,5927,1
1452,2,1,265,0,1,3,0,0,2,2,2,1,2,1,1,0,41326,0,1.0,1,0.3,0.3,1258,0
1453,2,1,266,0,3,1,2,4,1,1,2,2,2,1,3,0,41327,0,3.0,1,1.6,-0.5,3634,0
1454,1,14,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41401,1,2.0,4,6.7,0.3,5927,1
1455,2,62,266,0,1,1,0,0,3,1,1,1,1,1,1,0,41401,0,2.0,2,3.5,0.7,3634,0
1456,2,6,265,265,2,1,7,0,2,2,2,2,2,1,1,89,41326,0,2.0,4,0.0,0.0,1258,1
1457,1,2,307,307,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,7.0,2,1.6,0.3,5927,1
1458,2,12,266,0,2,1,7,0,2,1,2,1,1,1,1,30,41326,0,1.0,4,2.5,0.2,3634,0
1459,2,2,285,264,2,4,0,0,2,3,1,1,2,1,1,750,41326,0,3.0,2,0.9,0.9,221,1
1460,1,3,307,307,1,2,7,0,2,2,2,1,2,1,1,0,41326,0,5.0,3,0.0,0.0,5927,1
1461,2,3,247,243,1,3,4,5,2,1,2,2,2,1,1,0,41326,0,3.0,1,3.0,0.2,71,1
1462,2,12,283,0,2,2,5,7,2,1,1,1,1,1,1,50,41401,0,4.0,4,0.5,0.5,73,0
1463,1,1,307,0,1,7,0,0,2,1,3,3,3,1,1,0,41401,0,1.0,1,4.1,0.1,5927,1
1464,1,36,205,307,1,1,5,6,1,1,3,3,3,1,1,0,41401,0,5.0,1,1.6,0.1,190,1
1465,1,12,307,307,1,1,2,7,2,2,2,2,2,1,1,0,41367,0,7.0,4,5.2,0.2,5927,1
1466,2,24,266,0,2,2,4,7,2,1,2,3,1,1,2,0,41401,0,3.0,4,1.0,0.5,3634,0
1467,1,2,307,141,3,2,3,7,2,1,1,1,2,1,4,0,41326,0,5.0,2,4.4,0.4,5927,1
1468,2,3,265,0,2,1,0,0,2,2,1,1,2,1,1,0,41401,0,8.0,3,8.9,0.2,1258,0
1469,1,36,307,0,2,1,0,0,3,1,1,1,1,1,1,100,41326,0,4.0,3,5.3,0.5,5927,1
1470,1,1,307,0,2,2,5,7,2,1,2,2,2,1,3,0,41326,0,10.0,2,5.0,0.0,5927,1
1471,1,2,307,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,2.0,2,1.4,0.2,5927,1
1472,1,36,205,0,2,3,6,7,1,3,3,3,3,1,1,0,41326,0,1.0,1,1.6,0.5,190,0
1473,2,2,289,0,2,1,6,0,2,1,1,1,2,1,1,0,41326,0,5.0,0,1.4,0.2,26,0
1474,2,7,268,266,1,7,0,0,2,1,1,1,2,1,2,0,41326,1,5.0,1,8.5,0.2,6,1
1475,2,19,265,0,2,1,2,7,2,2,1,1,1,1,1,0,41324,0,3.0,3,0.6,0.6,1258,0
1476,1,2,307,0,2,2,5,7,2,1,2,1,2,2,1,0,41401,0,4.0,4,6.6,0.4,5927,1
1477,1,12,103,307,2,1,2,3,1,2,1,1,1,1,1,0,41326,0,5.0,4,2.8,0.3,98,1
1478,1,3,141,307,2,7,0,0,2,1,1,1,2,1,1,150,41401,0,3.0,2,0.9,0.9,205,1
1479,2,4,299,0,1,6,0,0,1,1,2,1,2,1,1,0,41326,0,12.0,3,1.7,0.4,342,0
1480,1,2,307,0,2,2,4,0,1,1,1,1,2,1,1,0,41326,0,4.0,2,4.1,0.5,5927,1
1481,2,3,266,266,2,1,6,7,2,1,2,1,2,1,1,0,41401,0,12.0,3,0.9,0.3,3634,1
1482,2,4,292,0,2,2,6,7,3,2,2,2,2,1,1,100,41326,0,3.0,1,0.0,0.0,264,0
1483,2,7,266,0,2,2,7,0,2,2,2,2,2,1,2,0,41401,0,2.0,4,0.8,0.8,3634,0
1484,1,2,307,0,1,2,5,0,2,1,1,3,3,1,3,0,41327,0,3.0,4,0.3,-0.1,5927,1
1485,2,2,265,0,2,2,5,7,1,2,2,2,2,1,1,0,41326,0,5.0,3,4.3,0.1,1258,0
1486,2,24,264,0,2,1,7,0,2,3,1,1,2,1,1,0,41401,0,3.0,1,1.8,0.6,296,0
1487,1,24,307,307,3,2,7,0,2,1,3,3,3,1,2,0,41327,0,3.0,3,2.5,0.3,5927,1
1488,2,3,266,0,3,1,2,5,2,2,2,2,2,1,4,0,41336,0,2.0,4,0.3,0.1,3634,0
1489,1,3,307,307,1,1,0,0,2,1,2,1,2,1,1,0,41336,0,5.0,1,0.6,0.3,5927,1
1490,2,5,266,0,1,4,0,0,2,1,1,1,1,1,1,100,41326,0,30.0,3,6.5,0.4,3634,0
1491,2,14,264,266,2,1,4,7,3,3,1,1,1,1,1,0,41326,0,2.0,4,0.6,-0.6,296,1
1492,1,50,205,0,1,6,7,0,1,1,1,1,1,1,1,0,41326,0,4.0,4,2.5,0.0,190,0
1493,2,3,266,0,2,1,7,0,1,2,2,1,2,1,1,0,41401,0,29.0,3,1.7,0.8,3634,0
1494,2,24,265,0,2,5,6,7,2,2,1,1,1,1,1,0,41401,0,3.0,4,1.2,0.3,1258,0
1495,2,1,265,0,3,1,4,7,2,1,2,2,2,1,5,0,41336,0,3.0,2,1.0,0.2,1258,0
1496,2,29,251,285,1,4,5,0,2,2,1,1,2,1,1,70,41326,0,3.0,0,4.6,0.1,34,1
1497,2,1,266,0,3,1,6,7,1,1,2,1,2,2,3,0,41326,0,7.0,1,0.7,0.2,3634,0
1498,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,4.0,3,0.7,0.3,5927,1
1499,1,5,307,0,2,5,0,0,1,1,2,2,3,1,3,0,41401,0,3.0,4,0.3,-0.3,5927,1
1500,2,12,247,266,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,4.0,2,0.0,0.0,71,1
1501,2,1,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,0,0.1,0.1,3634,0
1502,2,3,266,0,2,4,7,0,3,2,2,2,3,1,1,100,41326,0,2.0,1,4.1,0.3,3634,0
1503,1,4,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,0,5.0,3,0.9,0.9,5927,1
1504,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,3.0,3,2.1,0.4,5927,1
1505,1,5,307,0,1,2,0,0,1,1,1,1,2,1,1,0,41326,0,5.0,2,2.1,0.1,5927,1
1506,1,3,307,141,3,1,2,0,2,1,3,3,3,1,3,0,41327,0,1.0,3,0.5,0.0,5927,1
1507,2,1,266,0,1,1,5,7,1,1,2,2,2,1,1,0,41401,0,1.0,1,0.2,0.2,3634,0
1508,2,4,266,0,3,2,7,0,2,1,2,1,3,1,3,0,41401,0,11.0,4,3.0,0.3,3634,0
1509,1,2,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,0,2.0,2,0.7,0.1,5927,1
1510,1,3,307,0,2,1,2,5,2,1,1,1,2,1,2,0,41326,0,14.0,3,3.1,0.2,5927,1
1511,1,24,307,0,2,1,0,0,2,2,3,3,3,1,1,0,41401,0,2.0,4,3.1,0.2,5927,1
1512,1,2,307,0,1,5,0,0,2,1,2,2,2,1,1,0,41326,0,1.0,2,0.0,0.0,5927,1
1513,1,8,307,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,0,3.0,4,7.1,0.3,5927,1
1514,2,6,266,0,1,4,0,0,3,1,2,2,2,1,1,0,41326,0,4.0,3,1.9,0.0,3634,0
1515,2,12,265,0,2,1,2,0,1,2,1,1,1,1,1,200,41401,0,1.0,4,0.7,0.7,1258,0
1516,2,10,265,0,1,7,0,0,2,2,3,3,2,1,1,0,41326,0,1.0,2,3.7,0.1,1258,0
1517,2,3,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,5.0,3,1.8,0.6,3634,0
1518,1,1,307,0,2,2,7,0,1,1,2,2,3,1,1,0,41401,0,4.0,1,1.3,0.4,5927,1
1519,1,12,307,307,2,2,4,7,2,2,1,1,1,1,1,0,41401,1,2.0,0,0.9,0.9,5927,1
1520,2,3,266,247,2,4,7,0,1,1,1,1,1,1,1,0,41401,0,1.0,2,1.2,0.4,3634,1
1521,1,4,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,0,1.0,1,1.0,0.5,5927,1
1522,1,36,152,152,3,2,0,0,1,1,1,1,1,1,2,0,41401,0,3.0,3,0.1,0.1,67,1
1523,2,1,265,264,1,3,7,0,2,2,2,2,2,1,1,50,41326,0,7.0,1,4.2,0.2,1258,1
1524,2,1,264,0,2,3,0,0,1,3,3,3,3,1,1,0,41326,0,5.0,1,0.0,0.0,296,0
1525,1,5,307,307,1,4,0,0,1,1,2,2,2,1,1,0,41330,0,1.0,4,0.9,0.9,5927,1
1526,2,2,266,0,2,2,5,7,2,1,1,1,2,1,2,100,41326,1,12.0,2,6.7,0.2,3634,0
1527,1,84,58,0,1,2,3,7,2,3,1,1,1,1,1,0,41401,0,14.0,4,2.6,0.3,2,0
1528,1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,18.0,3,5.6,0.5,5927,1
1529,2,2,266,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,0,3.0,2,1.6,0.1,3634,0
1530,1,1,307,239,3,5,0,0,2,1,3,3,3,1,2,0,41326,0,4.0,1,0.1,0.0,5927,1
1531,2,2,266,266,3,1,4,7,2,1,2,2,2,1,3,0,41326,0,3.0,4,0.9,0.3,3634,1
1532,1,12,307,307,3,1,2,0,3,1,2,2,2,1,4,0,41326,0,3.0,4,1.9,0.3,5927,1
1533,1,2,307,0,2,1,4,0,2,1,1,1,2,1,1,0,41326,0,3.0,2,2.1,0.2,5927,1
1534,1,2,307,307,2,1,2,7,2,2,2,1,2,1,1,0,41326,0,2.0,1,0.0,0.0,5927,1
1535,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,2,15.0,3,0.8,0.1,5927,1
1536,1,36,155,155,2,4,7,0,2,2,2,1,2,1,1,0,41401,0,3.0,2,1.7,0.4,3,1
1537,2,12,264,265,1,1,7,0,3,2,1,1,1,1,1,0,41326,0,2.0,4,0.3,0.0,296,1
1538,2,12,264,0,2,1,6,7,2,3,3,3,3,1,1,5,41326,0,5.0,1,2.6,0.0,296,0
1539,2,1,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41326,0,1.0,1,0.0,0.0,1258,0
1540,2,1,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,0,7.0,1,5.4,0.4,3634,0
1541,1,3,307,0,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,1.0,2,0.5,0.5,5927,1
1542,2,3,295,0,2,1,4,7,2,2,2,1,2,1,1,0,41326,0,3.0,3,2.2,0.4,13,0
1543,1,3,307,0,1,2,5,0,2,1,2,2,2,1,2,0,41326,0,6.0,1,3.1,0.4,5927,1
1544,1,7,307,0,2,1,7,0,2,2,2,2,1,1,1,0,41327,0,4.0,4,2.1,-0.3,5927,1
1545,2,2,265,0,1,4,7,0,2,2,2,1,2,1,1,0,41401,0,4.0,4,0.3,0.3,1258,0
1546,1,72,213,70,1,1,2,0,2,3,3,3,3,1,1,0,41401,0,3.0,3,2.0,0.2,89,1
1547,1,6,307,141,2,2,0,0,2,1,2,2,2,1,1,100,41342,0,1.0,4,0.8,0.3,5927,1
1548,1,2,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,2.0,2,2.3,0.3,5927,1
1549,1,24,119,213,2,1,2,3,2,2,1,1,1,1,1,0,41326,0,1.0,1,1.8,0.6,37,1
1550,2,12,266,0,1,7,0,0,3,1,3,3,3,1,1,0,41401,0,1.0,2,0.3,0.0,3634,0
1551,2,2,265,0,1,3,7,0,3,2,2,2,2,1,2,0,41326,0,16.0,2,1.6,0.8,1258,0
1552,1,2,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,0,1.0,3,0.2,0.0,5927,1
1553,2,60,266,0,1,3,0,0,3,2,1,1,1,1,1,0,41326,0,1.0,4,0.8,0.8,3634,0
1554,1,10,205,218,2,1,2,0,2,2,1,3,3,1,1,0,41326,0,3.0,3,1.4,0.7,190,1
1555,2,19,265,265,2,1,4,7,3,2,1,3,1,1,1,0,41326,0,0.0,0,2.5,0.5,1258,1
1556,1,36,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,0,1.0,1,5.5,0.4,90,0
1557,2,1,266,0,1,4,0,0,1,1,2,2,2,1,1,0,41401,0,4.0,2,0.8,0.1,3634,0
1558,1,1,307,117,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,12.0,4,3.3,0.3,5927,1
1559,1,96,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41336,0,2.0,2,1.3,0.1,151,0
1560,2,29,264,0,2,2,5,7,2,3,2,2,2,1,1,0,41326,0,7.0,1,4.2,0.0,296,0
1561,1,3,307,0,2,1,7,0,2,2,2,1,2,1,1,0,41327,0,4.0,4,1.5,0.2,5927,1
1562,1,6,207,0,1,1,2,7,1,2,1,1,2,1,1,0,41327,0,3.0,3,0.1,0.1,24,0
1563,1,18,218,307,1,5,7,0,2,2,1,1,2,2,1,0,41326,0,3.0,4,2.3,0.2,162,1
1564,1,31,307,307,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,1.0,4,0.9,0.9,5927,1
1565,2,1,242,243,3,1,2,7,1,2,1,1,3,1,2,0,41326,0,3.0,4,6.9,0.6,17,1
1566,2,2,266,0,2,3,7,0,2,1,2,2,2,1,1,0,41326,0,7.0,1,2.5,0.0,3634,0
1567,2,12,304,0,1,2,7,0,3,3,1,1,2,1,1,200,41326,0,4.0,4,1.8,0.0,7,0
1568,1,3,307,0,2,6,7,0,3,2,1,1,2,1,2,0,41327,0,2.0,2,0.7,0.1,5927,1
1569,1,1,307,0,2,1,2,0,1,1,2,2,2,1,1,0,41401,0,1.0,2,0.1,0.1,5927,1
1570,1,2,307,117,1,1,2,7,2,1,1,1,2,1,1,0,41326,0,7.0,2,3.5,0.5,5927,1
1571,1,1,307,307,3,1,2,7,2,1,1,1,2,1,4,0,41326,0,8.0,3,1.9,0.0,5927,1
1572,2,2,266,0,3,1,6,7,2,1,2,1,2,1,2,0,41326,0,14.0,1,7.3,0.2,3634,0
1573,1,1,307,0,3,1,2,7,2,2,2,2,2,1,4,0,41326,0,9.0,3,2.0,0.2,5927,1
1574,1,3,218,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,9.0,3,2.8,0.4,162,1
1575,1,60,206,0,2,1,6,0,2,2,3,3,3,1,1,0,41326,0,2.0,1,0.4,-0.1,25,0
1576,2,11,243,265,2,1,6,7,2,2,3,3,2,1,1,250,41401,0,3.0,4,1.6,0.8,94,1
1577,2,6,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41326,0,3.0,3,0.8,0.8,3634,0
1578,1,48,147,0,2,7,0,0,1,3,1,1,2,1,1,300,41336,0,2.0,1,6.6,0.1,19,0
1579,1,1,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,3.0,2,2.2,0.3,5927,1
1580,2,3,266,0,3,2,5,7,2,1,2,2,2,1,3,0,41327,0,4.0,3,2.7,0.6,3634,0
1581,2,17,265,276,1,7,0,0,2,2,1,1,2,2,1,50,41336,0,3.0,1,10.1,0.2,1258,1
1582,1,24,307,0,2,1,5,6,2,1,1,1,1,1,1,0,41326,0,11.0,4,2.9,0.2,5927,1
1583,2,2,266,266,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,1.0,1,1.9,0.2,3634,1
1584,1,5,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41326,0,3.0,1,0.2,0.1,5927,1
1585,1,1,141,307,1,1,7,0,2,1,2,2,2,1,1,0,41325,0,2.0,1,1.3,0.4,205,1
1586,1,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,1.0,3,0.0,0.0,5927,1
1587,2,7,265,266,2,1,7,0,2,2,3,3,3,1,2,0,41326,0,9.0,3,0.0,0.0,1258,1
1588,1,3,307,78,2,1,2,0,3,1,1,1,1,1,1,300,41326,0,3.0,3,2.6,0.0,5927,1
1589,2,3,266,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,0,3.0,2,0.6,0.6,3634,0
1590,1,6,307,0,1,3,4,7,2,2,2,1,2,1,1,0,41326,0,4.0,2,1.7,0.5,5927,1
1591,1,41,307,0,2,1,5,0,2,2,1,1,3,1,1,100,41327,0,2.0,4,0.9,0.9,5927,1
1592,1,36,128,0,2,2,7,0,1,2,3,3,3,1,1,0,41326,0,5.0,2,3.3,0.2,64,0
1593,1,1,307,0,2,1,0,0,1,1,1,1,3,1,2,50,41401,0,1.0,4,1.0,0.3,5927,1
1594,1,48,103,103,2,1,2,0,3,3,1,1,1,1,1,0,41326,0,3.0,3,0.0,0.0,98,1
1595,1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,150,41326,0,5.0,1,1.2,0.0,5927,1
1596,1,5,307,0,1,1,2,0,3,1,1,1,2,1,1,0,41336,0,8.0,2,1.2,0.4,5927,1
1597,1,2,307,307,1,2,7,0,2,2,2,2,2,1,1,0,41326,0,5.0,2,0.0,0.0,5927,1
1598,1,3,307,103,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,5.0,2,0.0,0.0,5927,1
1599,1,12,307,0,2,2,0,0,2,1,1,1,3,1,1,100,41336,0,3.0,4,0.8,-0.8,5927,1
1600,2,1,266,0,2,2,4,7,1,1,2,2,2,1,1,0,41326,0,1.0,1,0.5,0.2,3634,0
1601,1,24,179,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,0,1.0,1,0.1,-0.1,167,0
1602,2,9,292,266,1,5,0,0,2,1,1,1,1,1,2,0,41326,0,3.0,1,1.8,0.6,264,1
1603,2,3,25,0,2,6,0,0,1,1,2,1,2,1,1,0,41401,0,2.0,4,0.8,0.8,3,0
1604,1,2,307,0,1,1,2,0,2,1,2,2,2,2,1,0,41326,0,2.0,3,1.2,0.2,5927,1
1605,2,1,243,0,2,2,3,0,1,1,2,2,2,1,1,0,41345,0,1.0,4,0.4,0.4,94,0
1606,1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,3.0,2,1.2,0.6,5927,1
1607,2,2,264,265,3,4,0,0,3,3,2,2,2,1,4,0,41401,0,5.0,4,0.1,0.1,296,1
1608,2,3,266,266,3,2,6,7,1,1,2,2,2,1,3,0,41401,0,6.0,3,3.9,0.2,3634,1
1609,1,0,307,0,2,1,2,7,2,2,1,1,1,1,1,0,41401,0,1.0,4,1.1,0.1,5927,1
1610,1,12,307,0,2,1,2,7,2,1,3,3,1,1,1,0,41326,0,2.0,4,1.9,0.0,5927,1
1611,2,12,245,0,2,1,2,7,2,3,2,1,1,1,1,300,41401,0,3.0,2,4.3,0.1,2,0
1612,1,2,307,0,2,5,7,0,3,1,1,1,2,1,1,50,41326,0,4.0,2,0.9,0.2,5927,1
1613,1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41401,0,8.0,3,1.5,0.4,5927,1
1614,1,2,307,0,1,2,3,0,2,1,3,3,2,1,5,0,41326,0,5.0,4,2.7,0.1,5927,1
1615,1,12,141,103,3,1,5,0,2,2,1,3,1,1,2,0,41327,0,6.0,2,3.6,0.0,205,1
1616,1,2,76,307,2,1,2,7,2,1,2,1,2,1,1,0,41401,0,7.0,2,0.6,0.6,39,1
1617,1,24,307,0,2,5,0,0,2,2,1,1,1,1,1,100,41326,0,1.0,4,0.9,0.9,5927,1
1618,2,1,266,0,3,2,3,5,2,1,2,2,2,1,4,0,41326,0,5.0,1,3.5,0.4,3634,0
1619,1,3,307,0,2,4,5,0,2,1,1,1,2,1,1,100,41327,0,1.0,4,0.9,0.9,5927,1
1620,2,3,266,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,0,3.0,2,1.5,0.7,3634,0
1621,2,2,266,0,3,4,7,0,2,1,2,2,2,1,4,0,41336,0,5.0,1,0.4,0.4,3634,0
1622,1,2,307,0,2,1,5,6,2,1,2,2,2,1,3,0,41326,4,13.0,4,1.9,0.1,5927,1
1623,1,1,307,0,3,2,7,0,2,2,3,3,2,1,6,0,41326,0,4.0,3,1.3,0.3,5927,1
1624,1,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,1.0,2,0.9,0.9,5927,1
1625,2,8,254,0,2,1,3,0,1,1,1,1,1,2,1,0,41326,0,1.0,1,0.9,0.9,105,0
1626,2,4,285,265,3,1,3,0,2,2,1,1,2,1,4,100,41326,0,5.0,2,2.9,0.0,221,1
1627,1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41401,0,5.0,4,1.8,-0.2,5927,1
1628,2,4,265,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,0,6.0,3,1.5,0.3,1258,0
